index,model,sentence_id,sentence_en,correct_sentence,correct_word,mutation_type,trigger_type,incorrect_word,incorrect_sentence,p_correct,p_incorrect
17,britllm/britllm-3b-v0.1,cy_ccg_dev:00314,"As a responsible government, we have prepared for the UK's departure from the EU, taking steps to protect the interests of Wales and its people.","Fel llywodraeth gyfrifol, rydym wedi paratoi ar gyfer ymadawiad y DU â'r UE, gan gymryd camau i ddiogelu buddiannau Cymru a'i phobl.",gymryd,SM,L,cymryd,"Fel llywodraeth gyfrifol, rydym wedi paratoi ar gyfer ymadawiad y DU â'r UE, gan cymryd camau i ddiogelu buddiannau Cymru a'i phobl.",1.122351050376892,1.2090829610824585
18,britllm/britllm-3b-v0.1,cy_ccg_train:00511,He met an old lover in town.,Cyfarfu â hen gariad yn y dre.,gariad,SM,MS,cariad,Cyfarfu â hen cariad yn y dre.,1.9472055435180664,2.0332257747650146
19,britllm/britllm-3b-v0.1,cy_ccg_train:00886,They will deliver you a quick breakfast before you land.,Byddan nhw'n cyflwyno brecwast cyflym i chi cyn i chi lanio.,lanio,SM,MS,glanio,Byddan nhw'n cyflwyno brecwast cyflym i chi cyn i chi glanio.,1.4649299383163452,1.5581468343734741
20,britllm/britllm-3b-v0.1,cy_ccg_dev:00406,"There has been a campaign to expand Welsh-medium education in the town for half a century, and with the consultation closed at the end of January, it is the closest that, according to campaigners, they have come to achieve the goal.","Mae ymgyrch wedi bod i ehangu addysg Gymraeg yn y dref ers hanner canrif, a gyda'r ymgynghori wedi dod i ben ddiwedd mis Ionawr, dyma'r agosaf, yn ôl ymgyrchwyr, maen nhw wedi dod at wireddu'r nod.",dref,SM,MS,tref,"Mae ymgyrch wedi bod i ehangu addysg Gymraeg yn y tref ers hanner canrif, a gyda'r ymgynghori wedi dod i ben ddiwedd mis Ionawr, dyma'r agosaf, yn ôl ymgyrchwyr, maen nhw wedi dod at wireddu'r nod.",1.2275304794311523,1.2952958345413208
21,britllm/britllm-3b-v0.1,cy_ccg_train:00592,You have to go through the correct procedure as the building is listed.,Mae'n rhaid mynd drwy'r drefn gywir gan fod yr adeilad yn rhestredig.,fod,SM,L,bod,Mae'n rhaid mynd drwy'r drefn gywir gan bod yr adeilad yn rhestredig.,1.6132900714874268,1.7124011516571045
22,britllm/britllm-3b-v0.1,cy_ccg_dev:00052,"Laughing all the times, cooking like a flat for food together, going out every night until the early hours of the morning.","Chwerthin trwy'r amserau, coginio fel fflat i gael bwyd gyda'n gilydd, mynd allan bob nos tan oriau cynnar y bore.",bob,SM,MS,pob,"Chwerthin trwy'r amserau, coginio fel fflat i gael bwyd gyda'n gilydd, mynd allan pob nos tan oriau cynnar y bore.",2.116678237915039,2.140300989151001
23,britllm/britllm-3b-v0.1,cy_ccg_train:00644,Is there someone bothering you?,Oes yna rywun yn dy boeni?,rywun,SM,MS,rhywun,Oes yna rhywun yn dy boeni?,2.2316083908081055,2.3874564170837402
24,britllm/britllm-3b-v0.1,cy_ccg_test:00607,We were on developing the project.,Roeddwn ni ar ddatblygu'r prosiect.,ddatblygu,SM,L,datblygu,Roeddwn ni ar datblygu'r prosiect.,2.411789894104004,2.811370611190796
25,britllm/britllm-3b-v0.1,cy_ccg_test:00780,All the building work follows all the hard work by members of the Welsh Trevelin Society to sell land to fund the project.,Mae'r holl waith adeiladu yn dilyn yr holl waith caled gan aelodau Cymdeithas Gymreig Trevelin i werthu darnau o dir er mwyn ariannu'r prosiect.,waith,SM,L,gwaith,Mae'r holl waith adeiladu yn dilyn yr holl gwaith caled gan aelodau Cymdeithas Gymreig Trevelin i werthu darnau o dir er mwyn ariannu'r prosiect.,1.5813231468200684,1.663209319114685
26,britllm/britllm-3b-v0.1,cy_ccg_train:00930,The chairman of the party has given his opinion that I should continue.,Mae cadeirydd y blaid wedi rhoi ei farn y dylwn i barhau.,barhau,SM,L,parhau,Mae cadeirydd y blaid wedi rhoi ei farn y dylwn i parhau.,1.9905949831008911,2.227968215942383
27,britllm/britllm-3b-v0.1,cy_ccg_train:01222,,Colli cyfle euraidd – dyna farn Dyfodol i'r Iaith ar Gyllideb Llywodraeth Cymru.,Llywodraeth,no_mutation,no_mutation,lywodraeth,Colli cyfle euraidd – dyna farn Dyfodol i'r Iaith ar Gyllideb lywodraeth Cymru.,2.269153356552124,2.5798304080963135
28,britllm/britllm-3b-v0.1,cy_ccg_test:00161,These are the kids who broke the window.,Dyma'r plant a dorrodd y ffenestr.,dorrodd,SM,L,torrodd,Dyma'r plant a torrodd y ffenestr.,2.185832977294922,2.4532036781311035
29,britllm/britllm-3b-v0.1,cy_ccg_train:01285,,A ddylai fod yn ofynnol i blant gael eu holl brechiadau cyn y gallant fynd i'r ysgol?,ddylai,SM,L,dylai,A dylai fod yn ofynnol i blant gael eu holl brechiadau cyn y gallant fynd i'r ysgol?,1.0538033246994019,1.3873087167739868
30,britllm/britllm-3b-v0.1,cy_ccg_train:01126,,"Ynddo, mynnodd y mudiad bod Swyddfa'r Post yn codi arwyddion gwbl ddwyieithog, annog staff i wneud mwy o ddefnydd o'r Gymraeg gyda chymorth Swyddfa'r Post, bod ffurflenni Cymraeg mor amlwg ac mor hawdd i'w derbyn â rhai Saesneg, a bod cwsmeriaid sy'n dewis defnyddio'r Gymraeg yn cael eu trin â pharch.",defnyddio,no_mutation,no_mutation,ddefnyddio,"Ynddo, mynnodd y mudiad bod Swyddfa'r Post yn codi arwyddion gwbl ddwyieithog, annog staff i wneud mwy o ddefnydd o'r Gymraeg gyda chymorth Swyddfa'r Post, bod ffurflenni Cymraeg mor amlwg ac mor hawdd i'w derbyn â rhai Saesneg, a bod cwsmeriaid sy'n dewis ddefnyddio'r Gymraeg yn cael eu trin â pharch.",1.3434854745864868,1.3752985000610352
31,britllm/britllm-3b-v0.1,cy_ccg_train:00321,"Colleges training teachers to recruit Welsh speakers for the first time have been set targets, according to correspondence received from language campaigners.","Mae targedau wedi eu gosod ar golegau sy'n hyfforddi athrawon i recriwtio siaradwyr Cymraeg am y tro cyntaf erioed, yn ôl gohebiaeth sydd wedi dod i law ymgyrchwyr iaith.",golegau,SM,L,colegau,"Mae targedau wedi eu gosod ar colegau sy'n hyfforddi athrawon i recriwtio siaradwyr Cymraeg am y tro cyntaf erioed, yn ôl gohebiaeth sydd wedi dod i law ymgyrchwyr iaith.",1.5113065242767334,1.4983466863632202
32,britllm/britllm-3b-v0.1,cy_ccg_train:00922,After a big night don't try to cook under the influence of alcohol.,Wedi noson fawr peidiwch â cheisio coginio o dan ddylanwad alcohol.,ddylanwad,SM,L,dylanwad,Wedi noson fawr peidiwch â cheisio coginio o dan dylanwad alcohol.,1.844366192817688,2.153656244277954
33,britllm/britllm-3b-v0.1,cy_ccg_train:00831,There are a large number of domes in parts of Russia.,Ceir nifer fawr o gromlechi mewn rhannau o Rwsia.,fawr,SM,MS,mawr,Ceir nifer mawr o gromlechi mewn rhannau o Rwsia.,1.7665292024612427,1.912024974822998
34,britllm/britllm-3b-v0.1,cy_ccg_train:00737,Things between him and Mum hadn't been good for a while.,Roedd pethau rhyngddo fe a Mam ddim wedi bod yn dda ers amser.,bod,no_mutation,no_mutation,fod,Roedd pethau rhyngddo fe a Mam ddim wedi fod yn dda ers amser.,1.9055854082107544,2.268833637237549
35,britllm/britllm-3b-v0.1,cy_ccg_test:00723,"The work is probably gone, along with the memorial.","Mae'r gwaith wedi hen fynd, ynghyd â'r gofeb, mae'n debyg.",gofeb,SM,MS,cofeb,"Mae'r gwaith wedi hen fynd, ynghyd â'r cofeb, mae'n debyg.",1.4811049699783325,1.5045316219329834
36,britllm/britllm-3b-v0.1,cy_ccg_train:00942,They are our lords - our gods I should say.,Hwynt yw ein harglwyddi — ein duwiau a ddylaswn ddweud.,ddweud,SM,MS,dweud,Hwynt yw ein harglwyddi — ein duwiau a ddylaswn dweud.,3.1489734649658203,3.5814874172210693
37,britllm/britllm-3b-v0.1,cy_ccg_dev:00302,"After a £ 16.5m investment ""Wales's most famous hall of residence"" offers brand new en-suite accommodation for up to 200 students - and some of the Hall's most well-known rooms, the Grand Lounge, the Little Lounge and Senior and Junior Common Rooms transformed.","Ar ôl buddsoddiad o £16.5m mae "" neuadd breswyl enwocaf Cymru "" yn cynnig llety en-suite newydd sbon ar gyfer hyd at 200 o fyfyrwyr – ac mae rhai o ystafelloedd mwyaf adnabyddus y Neuadd, y Lolfa Fawr, y Lolfa Fach a'r Ystafelloedd Cyffredin Hŷn ac Iau wedi eu gweddnewid.",rhai,no_mutation,no_mutation,rai,"Ar ôl buddsoddiad o £16.5m mae "" neuadd breswyl enwocaf Cymru "" yn cynnig llety en-suite newydd sbon ar gyfer hyd at 200 o fyfyrwyr – ac mae rai o ystafelloedd mwyaf adnabyddus y Neuadd, y Lolfa Fawr, y Lolfa Fach a'r Ystafelloedd Cyffredin Hŷn ac Iau wedi eu gweddnewid.",1.49086594581604,1.5359119176864624
38,britllm/britllm-3b-v0.1,cy_ccg_train:01023,"It's a great opportunity for new voices to try reporting, and for experienced journalists to get support to chase that big story.","Mae'n gyfle gwych i leisiau newydd roi cynnig ar ohebu, ac i newyddiadurwyr profiadol gael cefnogaeth i fynd ar ôl y stori fawr yna.",gyfle,SM,MS,cyfle,"Mae'n cyfle gwych i leisiau newydd roi cynnig ar ohebu, ac i newyddiadurwyr profiadol gael cefnogaeth i fynd ar ôl y stori fawr yna.",1.5210158824920654,1.663474440574646
39,britllm/britllm-3b-v0.1,cy_ccg_dev:00381,"We have not set about publishing a traditional ""Celtic"" song.","Nid ydym wedi mynd ati i gyhoeddi cân ""Geltaidd"" draddodiadol.",Geltaidd,SM,MS,Celtaidd,"Nid ydym wedi mynd ati i gyhoeddi cân ""Celtaidd"" draddodiadol.",1.8444023132324219,1.8385839462280273
40,britllm/britllm-3b-v0.1,cy_ccg_train:00792,"If 500 people take part in the 500 Hearts campaign, it will raise at least £50,000 for end-of-life care across North-West Wales.","Os bydd 500 o bobl yn cymryd rhan yn yr ymgyrch 500 Calon, bydd yn codi o leiaf £50,000 ar gyfer gofal diwedd oes ar draws Gogledd-Orllewin Cymru.",gyfer,SM,L,cyfer,"Os bydd 500 o bobl yn cymryd rhan yn yr ymgyrch 500 Calon, bydd yn codi o leiaf £50,000 ar cyfer gofal diwedd oes ar draws Gogledd-Orllewin Cymru.",1.2681535482406616,1.4403883218765259
41,britllm/britllm-3b-v0.1,cy_ccg_train:01144,,"Ond, yn y gaeaf, gall llethrau uchaf y llwybr fod yn beryglus iawn.",beryglus,SM,MS,peryglus,"Ond, yn y gaeaf, gall llethrau uchaf y llwybr fod yn peryglus iawn.",1.6008347272872925,1.7642958164215088
42,britllm/britllm-3b-v0.1,cy_ccg_train:01025,That's Darren's location when he took these photos as the sun set on 9 August.,Dyna leoliad Darren pan dynnodd o'r lluniau yma wrth iddi fachlud ar 9 Awst.,fachlud,SM,MS,machlud,Dyna leoliad Darren pan dynnodd o'r lluniau yma wrth iddi machlud ar 9 Awst.,2.713895082473755,2.8762869834899902
43,britllm/britllm-3b-v0.1,cy_ccg_train:00657,Why don't you put a pile of stones there?,Pam na wnei di roi pentwr o gerrig yn fan 'na?,fan,SM,MS,man,Pam na wnei di roi pentwr o gerrig yn man 'na?,2.736492395401001,3.1880226135253906
44,britllm/britllm-3b-v0.1,cy_ccg_test:00133,Owain Glyndwr's supporters captured the castle during the prince's rebellion.,Cipiwyd y castell gan gefnogwyr Owain Glyndŵr yn ystod gwrthryfel y tywysog.,gefnogwyr,SM,L,cefnogwyr,Cipiwyd y castell gan cefnogwyr Owain Glyndŵr yn ystod gwrthryfel y tywysog.,1.4475054740905762,1.503664255142212
45,britllm/britllm-3b-v0.1,cy_ccg_dev:00071,"Friends, I've worked for the Welsh Government!","Gyfeillion, rwyf wedi gweithio i Lywodraeth Cymru!",Cymru,no_mutation,no_mutation,Gymru,"Gyfeillion, rwyf wedi gweithio i Lywodraeth Gymru!",1.6170845031738281,1.8693374395370483
46,britllm/britllm-3b-v0.1,cy_ccg_test:00256,We as a region try to meet monthly.,Rydym fel rhanbarth yn ceisio cyfarfod yn fisol.,ceisio,no_mutation,no_mutation,geisio,Rydym fel rhanbarth yn geisio cyfarfod yn fisol.,1.718889832496643,1.9934415817260742
47,britllm/britllm-3b-v0.1,cy_ccg_test:00795,"We often hear about the ""housing crisis"" and it has become commonplace to think that the solution to this broad and complex problem is ""we need to build more houses"".","Rydym yn aml yn clywed am yr ""argyfwng tai"" ac mae wedi dod yn gyffredin i feddwl mai'r ateb i'r broblem eang a chymhleth hon yw ""mae angen i ni adeiladu mwy o dai"".",mai,no_mutation,no_mutation,fai,"Rydym yn aml yn clywed am yr ""argyfwng tai"" ac mae wedi dod yn gyffredin i feddwl fai'r ateb i'r broblem eang a chymhleth hon yw ""mae angen i ni adeiladu mwy o dai"".",1.2293789386749268,1.4425349235534668
48,britllm/britllm-3b-v0.1,cy_ccg_test:00421,He is taller than you.,Mae e'n fwy tal na thi.,fwy,SM,MS,mwy,Mae e'n mwy tal na thi.,2.697991132736206,2.8783118724823
49,britllm/britllm-3b-v0.1,cy_ccg_train:00186,"Although you will have some senior academic staff supervision, self-discipline, motivation and organization are essential components of completing a research program.","Er y bydd aelod academaidd uwch o'r staff yn goruchwylio rhywfaint arnoch, mae hunanddisgyblaeth, cymhelliant a bod yn drefnus yn elfennau hanfodol i gwblhau rhaglen ymchwil.",bod,no_mutation,no_mutation,fod,"Er y bydd aelod academaidd uwch o'r staff yn goruchwylio rhywfaint arnoch, mae hunanddisgyblaeth, cymhelliant a fod yn drefnus yn elfennau hanfodol i gwblhau rhaglen ymchwil.",1.4854635000228882,1.5721008777618408
50,britllm/britllm-3b-v0.1,cy_ccg_test:00200,Naturally eating is an important part of every holiday and every overseas trip.,Yn ddigon naturiol mae bwyta yn rhan bwysig o bob gwyliau a phob taith tramor.,bwysig,SM,MS,pwysig,Yn ddigon naturiol mae bwyta yn rhan pwysig o bob gwyliau a phob taith tramor.,1.4507074356079102,1.5773969888687134
51,britllm/britllm-3b-v0.1,cy_ccg_dev:00325,Thank you for your hard work taking weather records over the last few weeks.,Diolch am eich gwaith caled yn cymryd cofnodion tywydd dros y wythnosau diwethaf.,cymryd,no_mutation,no_mutation,gymryd,Diolch am eich gwaith caled yn gymryd cofnodion tywydd dros y wythnosau diwethaf.,1.3237056732177734,1.5611809492111206
52,britllm/britllm-3b-v0.1,cy_ccg_test:00779,"Work is continuing on two more classrooms, which will open soon.","Mae'r gwaith yn parhau ar ddwy ystafell ddosbarth arall, a fydd yn agor yn fuan.",gwaith,no_mutation,no_mutation,waith,"Mae'r waith yn parhau ar ddwy ystafell ddosbarth arall, a fydd yn agor yn fuan.",1.1536632776260376,1.3427311182022095
53,britllm/britllm-3b-v0.1,cy_ccg_train:00526,"However, the history of the two countries has not been the same.","Er hynny, nid yr un fu hanes y ddwy wlad.",fu,SM,MS,bu,"Er hynny, nid yr un bu hanes y ddwy wlad.",2.2360053062438965,2.3994650840759277
54,britllm/britllm-3b-v0.1,cy_ccg_train:00016,"A language organization says they have no ""faith"" in the head of Qualifications Wales following a meeting with him, as he has not promised to abolish Welsh second language, despite a series of policy promises from the Welsh Government.","Mae mudiad iaith yn dweud nad oes gyda nhw ""ffydd"" ym mhennaeth Cymwysterau Cymru yn dilyn cyfarfod gyda fe, gan nad yw wedi addo dileu Cymraeg ail iaith, er gwaethaf cyfres o addewidion polisi gan Lywodraeth Cymru.",Cymru,no_mutation,no_mutation,Gymru,"Mae mudiad iaith yn dweud nad oes gyda nhw ""ffydd"" ym mhennaeth Cymwysterau Cymru yn dilyn cyfarfod gyda fe, gan nad yw wedi addo dileu Cymraeg ail iaith, er gwaethaf cyfres o addewidion polisi gan Lywodraeth Gymru.",1.5208839178085327,1.5872673988342285
55,britllm/britllm-3b-v0.1,cy_ccg_train:00576,The lecturers and live online tutorials held once a week are a great help in preparing you for the assignments.,Mae'r darlithwyr a'r tiwtorialau byw ar-lein a gynhelir unwaith yr wythnos yn help mawr i'ch paratoi ar gyfer yr aseiniadau.,mawr,no_mutation,no_mutation,fawr,Mae'r darlithwyr a'r tiwtorialau byw ar-lein a gynhelir unwaith yr wythnos yn help fawr i'ch paratoi ar gyfer yr aseiniadau.,1.2078651189804077,1.2796602249145508
56,britllm/britllm-3b-v0.1,cy_ccg_dev:00310,"The first warning ends at 6 o'clock tonight (Saturday, January 2), but the second alert will remain in force for the rest of the day.","Mae'r rhybudd cyntaf yn dod i ben am 6 o'r gloch heno (nos Sadwrn, Ionawr 2), ond fe fydd yr ail rybudd mewn grym am weddill y dydd.",ben,SM,L,pen,"Mae'r rhybudd cyntaf yn dod i pen am 6 o'r gloch heno (nos Sadwrn, Ionawr 2), ond fe fydd yr ail rybudd mewn grym am weddill y dydd.",1.216135025024414,1.597649335861206
57,britllm/britllm-3b-v0.1,cy_ccg_test:00925,"Of every pound in Gwynedd Council's budget, the majority comes from an annual grant from the Welsh Government, with the remainder coming from Council Tax.","O bob punt yng nghyllideb Cyngor Gwynedd, mae'r mwyafrif yn dod o grant blynyddol gan Lywodraeth Cymru, gyda'r gweddill yn dod o'r Dreth Cyngor.",Cymru,no_mutation,no_mutation,Gymru,"O bob punt yng nghyllideb Cyngor Gwynedd, mae'r mwyafrif yn dod o grant blynyddol gan Lywodraeth Gymru, gyda'r gweddill yn dod o'r Dreth Cyngor.",1.293731689453125,1.4010568857192993
58,britllm/britllm-3b-v0.1,cy_ccg_train:01153,,Gyda dros hanner miliwn o bobl yn ymweld â'r copa bob blwyddyn mae'r meysydd parcio'n gallu bod yn llawn erbyn 7.00y bore!,bobl,SM,L,pobl,Gyda dros hanner miliwn o pobl yn ymweld â'r copa bob blwyddyn mae'r meysydd parcio'n gallu bod yn llawn erbyn 7.00y bore!,1.3657076358795166,1.422297477722168
59,britllm/britllm-3b-v0.1,cy_ccg_test:00340,You can also search for information on all the books available on the Books Council's database on the web by looking at our site.,Gellir hefyd chwilio am wybodaeth am yr holl lyfrau sydd ar gael ar gronfa ddata'r Cyngor Llyfrau ar y we trwy edrych ar ein safle.,ddata,SM,MS,data,Gellir hefyd chwilio am wybodaeth am yr holl lyfrau sydd ar gael ar gronfa data'r Cyngor Llyfrau ar y we trwy edrych ar ein safle.,1.507643222808838,1.626293420791626
